OBJECTID,Shape,SeepID,Date,Seep_Name,Latitude,Longitude,Clay_Layer_Presence,Clay_Layer_Depth__cm,Temperature,Conductivity_mScm,Salinity,DO,DOmgL,pH,Water_Presence,Flowing_Water,Blackened_Leaves,Visible_Exit,Phosphates_ppm,Nitrates_ppm,Radon__Bq_m3,Stygobromus,Crangonyx,Caecidotea_kenki,Caecidotea_jeffersoni,Caecidotea_sp__Unknown,Fontigens,Inhabitants,Species_identified,PARKNAME,Notes,ORIG_LABEL,SGMC_LABEL,UNIT_LINK,UNIT_AGE,ROCKTYPE1,ROCKTYPE2,AWC,CLAY,KFFACT,OM,PERM,THICK,HYGRP,DRAIN,LL,IFHYDRIC,AFLDFREQ,Precipmm,Snowfallmm,Snowdepthmm,MaxtempC,MintempC,ElevationM,SlopeDegree,TWetnessI,SEEP_DIST,INHAB_DIST,ROAD_FID,ROAD_DIST,TRAIL_FID,TRAIL_DIST,OUTFALL_FID,OUTFALL_DIST,IMPERV_DIST,BORDER_FID,BORDER_DIST,BORDER_FEAT,radius,area_circ,compactness,core_area,core_per,neighbor_d,Seeps_per_m2,Proportion_Inhab,Count_Species_inpatch,Seepsperpatch,Count_Inhab_inpatch,Is_Calvert,Is_Upland,Is_Water,Is_Potomac,Is_Lowland,SoilC_FAC1,SoilC_FAC2,SoilC_FAC3,SoilC_FAC4,SoilC_FAC5,SoilC_FAC6,Rock1_gravel,Rock1_sand,Rock1_water,Rock2_none,Rock2_clayormud,Rock2_sand,Bin_hotspot,Bin_inhabited
179,Point,NACE193,4/5/2018,T28-14 Site 4,38.8817,-76.944523,Y,72,9.59,0.541,0.38,2.5,0.28,7.86,Y,N,Y,Y,<Null>,<Null>,7268.4,1,0,0,0,0,0,1,1 Stygobromus in 100%,FORT CIRCLE PARK,larger and down from S3 more spread out. Collected water by tree stump.,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0,0,12.8,5.6,37.379,5.89503,3.774792,5.295701,0,10507,36.095973,18,40.501635,20,45.120087,33.188572,123,37.546516,NatParkBorders,384.393742,464196.780533,.17422,61613.949342,1622.259231,21.03597,7.4E-005,.5,1,6,3,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,1
180,Point,NACE192,4/5/2018,T28-14 Site 3,38.881649,-76.944603,Y,75,7.63,0.428,0.31,2.3,0.27,7.43,Y,N,Y,Y,<Null>,<Null>,7227.7,0,0,0,0,0,0,0,<Null>,FORT CIRCLE PARK,"small site, lots of ivy around.",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0,0,12.8,5.6,37.935,8.103238,4.24632,5.295701,5.295701,10507,38.727221,18,35.315706,20,48.428026,35.781777,123,40.08962,NatParkBorders,384.393742,464196.780533,.17422,61613.949342,1622.259231,21.03597,7.4E-005,.5,1,6,3,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
181,Point,NACE191,4/5/2018,T28-14 Site 2,38.881577,-76.944798,Y,39,7.22,0.817,0.46,31.5,3.79,7.25,Y,N,Y,Y,<Null>,<Null>,4550.1,1,0,0,0,0,0,1,2 stygobromus in 100%,SHEPERD PARKWAY,"lots of ivy, collected stygobromus in 100%",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0,0,12.8,5.6,40.475,6.856625,6.412803,21.18321,0,10507,48.956854,18,14.571559,20,64.373889,46.096954,123,49.994733,NatParkBorders,384.393742,464196.780533,.17422,61613.949342,1622.259231,21.03597,7.4E-005,.5,1,6,3,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,1
182,Point,NACE194,4/12/2018,T28-14 Site 5,38.881817,-76.944396,Y,84,8.33,0.674,0.49,34.9,4.08,6.02,Y,Y,Y,Y,<Null>,<Null>,6277.3,0,0,0,0,0,0,0,<Null>,FORT CIRCLE PARK,below S4 (downhill),Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0,0,12.8,2.2,35.44,21.14156,2.867653,22.920168,22.920168,10507,48.246181,18,47.390036,20,22.712051,45.323006,123,49.807123,NatParkBorders,384.393742,464196.780533,.17422,61613.949342,1622.259231,21.03597,7.4E-005,.5,1,6,3,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
183,Point,NACE212,3/20/2013,T24-5 Site 1,38.881562,-76.957508,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,FORT DUPONT PARK,<Null>,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.13,26.7,.26,.4,2.33,59.8,2.7,3.5,34.1,.1,3.8,8.6,5,0,3.3,-.6,10.998,.930508,6.412803,144.031258,289.880941,11276,31.449285,17,123.106093,518,105.847641,31.449288,104,89.756597,NatParkBorders,215.842523,146360.377942,.36856,40690.976873,1300.719181,3.446172,5.6E-005,0,0,3,0,0,0,0,1,0,-.827780146391282,.932845173004755,-.102419508096087,.0477703767891292,.210318811541399,-2.1990854293108E-007,1,0,0,0,0,1,0,0
184,Point,NACE195,4/12/2018,T28-14 Site 6,38.881945,-76.944602,Y,16,9.6,0.454,0.31,10.2,1.15,5.83,Y,N,Y,Y,<Null>,<Null>,3014.7,0,0,0,0,0,0,0,<Null>,FORT CIRCLE PARK,not much water,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0,0,12.8,2.2,36.038,5.927836,6.412803,25.798244,40.995671,10536,68.977156,18,32.946498,20,32.138376,68.977156,123,64.174336,NatParkBorders,384.393742,464196.780533,.17422,61613.949342,1622.259231,21.03597,7.4E-005,.5,1,6,3,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
185,Point,NACE210,4/3/2013,T22-5 Site 1,38.882018,-76.961932,Y,114,16.5,224,0.13,0.4,0.04,6.79,Y,Y,Y,Y,<Null>,<Null>,<Null>,0,0,0,0,1,0,0,Collected 2 isopods of unknown genus/species,FORT DUPONT PARK,"Formerly fodu overflow wetland rr tracks, extremely saturated site, originally visited 4/3/13. Revisted 4/8/19 to collect YSI, nutrient, radon, clay, binary, and fauna data.",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.13,26.7,.26,.4,2.33,59.8,2.7,3.5,34.1,.1,3.8,0,0,0,18.9,2.8,9.875,0,2.518824,108.612742,129.788096,12464,35.571369,17,285.874277,515,95.220034,35.571278,59,35.027487,ParksandRecBorders,2794.736005,24537543.699386,.010226,122623.985834,9064.063254,18.682636,1.2E-005,.333333,1,3,1,0,0,0,1,0,-.827780146391282,.932845173004755,-.102419508096087,.0477703767891292,.210318811541399,-2.1990854293108E-007,1,0,0,0,0,1,0,0
186,Point,NACE196,10/24/2018,T29-7 Site 1,38.894665,-76.943094,Y,15,12.9,0.0419,<Null>,25.7,2.68,5.54,Y,N,Y,Y,<Null>,<Null>,7188.7,0,0,0,0,0,0,0,<Null>,FORT MAHAN PARK,<Null>,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.13,26.7,.26,.4,2.33,59.8,2.7,3.5,34.1,.1,3.8,0,0,0,14.4,1.1,32.931,21.70063,3.958334,245.346285,1448.28529,4206,39.407764,18,277.815924,289,545.910872,12.136003,234,30.58536,NatParkBorders,638.283813,1279903.325592,.116794,118910.13711,2162.10617,1.52802,2.7E-005,0,0,4,0,0,0,0,1,0,-.827780146391282,.932845173004755,-.102419508096087,.0477703767891292,.210318811541399,-2.1990854293108E-007,1,0,0,0,0,1,0,0
187,Point,NACE200,11/28/2018,T28-8 Site 2,38.895087,-76.946603,Y,24,4.9,0.066,0.03,12.6,1.65,5.67,Y,N,Y,Y,<Null>,<Null>,1763.2,0,0,0,0,0,0,0,<Null>,FORT MAHAN PARK,came back 12/7/18 and no water,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.13,26.7,.26,.4,2.33,59.8,2.7,3.5,34.1,.1,3.8,10.9,0,0,11.1,2.8,35.228,0,<Null>,15.884516,1491.733792,6394,53.806256,18,333.830075,288,706.476778,53.806187,234,51.580282,NatParkBorders,638.283813,1279903.325592,.116794,118910.13711,2162.10617,1.52802,2.7E-005,0,0,4,0,0,0,0,1,0,-.827780146391282,.932845173004755,-.102419508096087,.0477703767891292,.210318811541399,-2.1990854293108E-007,1,0,0,0,0,1,0,0
188,Point,NACE199,11/28/2018,T28-8 Site 1,38.894934,-76.946759,Y,13,3.6,0.108,0.05,16.5,2.2,6.72,Y,N,Y,N,<Null>,<Null>,0,0,0,0,0,0,0,0,<Null>,FORT MAHAN PARK,"looks like it could just be rain water, came back 12/7/18 and no water",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.13,26.7,.26,.4,2.33,59.8,2.7,3.5,34.1,.1,3.8,10.9,0,0,11.1,2.8,35.568,7.010316,6.412803,15.884516,1493.452762,6394,46.014751,18,342.278387,288,717.730536,46.014725,234,43.980488,NatParkBorders,638.283813,1279903.325592,.116794,118910.13711,2162.10617,1.52802,2.7E-005,0,0,4,0,0,0,0,1,0,-.827780146391282,.932845173004755,-.102419508096087,.0477703767891292,.210318811541399,-2.1990854293108E-007,1,0,0,0,0,1,0,0
189,Point,NACE197,11/14/2018,T29-7 Site 2,38.896802,-76.942912,Y,7,10.8,0.13,0.06,50.4,5.54,7.67,Y,Y,Y,Y,<Null>,<Null>,1501.2,0,0,0,0,0,0,0,<Null>,FORT MAHAN PARK,"off trail to right in Ft. Mahan Park, not much water",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.13,26.7,.26,.4,2.33,59.8,2.7,3.5,34.1,.1,3.8,23.9,0,0,10,1.1,27.119,12.02797,3.37116,25.796388,1693.571584,4346,13.36245,18,513.849195,289,331.026196,13.36245,234,4.255365,NatParkBorders,74.850339,17600.987894,.333378,1867.084274,307.937018,1.52802,.000341,0,0,2,0,0,0,0,1,0,-.827780146391282,.932845173004755,-.102419508096087,.0477703767891292,.210318811541399,-2.1990854293108E-007,1,0,0,0,0,1,0,0
190,Point,NACE198,11/14/2018,T29-7 Site 3,38.897012,-76.943041,Y,11,10.6,0.106,0.05,42.7,4.74,5.99,Y,Y,Y,Y,<Null>,<Null>,1254.3,0,0,0,0,0,0,0,<Null>,FORT MAHAN PARK,"off trail, small",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.13,26.7,.26,.4,2.33,59.8,2.7,3.5,34.1,.1,3.8,23.9,0,0,10,1.1,26.036,5.65301,3.610013,25.796388,1712.519589,4346,29.242381,18,528.804904,289,328.457185,5.01364,234,19.245263,NatParkBorders,74.850339,17600.987894,.333378,1867.084274,307.937018,1.52802,.000341,0,0,2,0,0,0,0,1,0,-.827780146391282,.932845173004755,-.102419508096087,.0477703767891292,.210318811541399,-2.1990854293108E-007,1,0,0,0,0,1,0,0
191,Point,NACE201,11/28/2018,T28-8 Site 3,38.896951,-76.945863,Y,13,2.5,0.111,0.05,33.6,4.41,5.74,Y,N,Y,N,<Null>,<Null>,1490.8,0,0,0,0,0,0,0,<Null>,FORT MAHAN PARK,<Null>,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.13,26.7,.26,.4,2.33,59.8,2.7,3.5,34.1,.1,3.8,10.9,0,0,11.1,2.8,22.718,18.91363,3.587422,233.943014,1709.497076,6465,21.45377,18,520.090865,106,498.384487,11.433528,234,14.294186,NatParkBorders,638.283813,1279903.325592,.116794,118910.13711,2162.10617,1.52802,2.7E-005,0,0,4,0,0,0,0,1,0,-.827780146391282,.932845173004755,-.102419508096087,.0477703767891292,.210318811541399,-2.1990854293108E-007,1,0,0,0,0,1,0,0
192,Point,NACE32,11/21/2011,T24-4,38.902932,-76.956257,<Null>,<Null>,16.61,0.2598,<Null>,146.2,3.08,7.64,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,"ANACOSTIA PARK, SECTION G",Near Kenilworth South Salicks Pond 2 (Pond 3?),Water,water;0,MDwater;0,Holocene,water, ,.15,10.8,.28,4.3,3.99,64.2,3.4,5.3,22.5,.7,2.1,0,0,0,12.8,.6,10.81, ,6.412803,27.101631,2452.071274,4846,161.535026,15,851.588697,257,350.3641,70.169924,490,153.885499,NatParkBorders,5015.616268,79031115.258525,.029214,2023397.300926,25633.367362,2.037434,5E-006,0,0,12,0,0,0,1,0,0,3.05006426119659,1.56806523549541,-.619630413993773,-.746985696453767,.185779951440217,-1.69733539223671E-007,0,0,1,1,0,0,0,0
193,Point,NACE31,11/21/2011,T24-4,38.90323,-76.956254,<Null>,<Null>,13.92,0.2144,<Null>,168.2,5.48,7.81,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,"ANACOSTIA PARK, SECTION G",Kenilworth South Salicks Pond 2,Ql,Ql;5,Lowland Deps,Quaternary,gravel,sand,.15,10.8,.28,4.3,3.99,64.2,3.4,5.3,22.5,.7,2.1,0,0,0,12.8,.6,11.205, ,3.958334,27.101631,2478.809325,4846,182.680557,15,875.307444,257,343.349243,88.491184,490,180.987127,NatParkBorders,5015.616268,79031115.258525,.029214,2023397.300926,25633.367362,2.037434,5E-006,0,0,12,0,0,0,0,0,1,3.05006426119659,1.56806523549541,-.619630413993773,-.746985696453767,.185779951440217,-1.69733539223671E-007,1,0,0,0,0,1,0,0
194,Point,NACE33,11/21/2011,T25-2,38.903735,-76.954077,<Null>,<Null>,15.36,0.4089,<Null>,181.5,1.21,7.87,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,"ANACOSTIA PARK, SECTION G",Kenilworth South Bathroom Seep 1,Ql,Ql;5,Lowland Deps,Quaternary,gravel,sand,.15,10.8,.28,4.3,3.99,64.2,3.4,5.3,22.5,.7,2.1,0,0,0,12.8,.6,7.375,.212772,6.412803,184.535808,2553.88248,5464,197.870401,15,1006.543075,257,158.814048,41.350081,490,198.635123,NatParkBorders,650.908548,1331034.93725,.191841,219187.290174,3287.89744,2.991034,4E-006,0,0,1,0,0,0,0,0,1,3.05006426119659,1.56806523549541,-.619630413993773,-.746985696453767,.185779951440217,-1.69733539223671E-007,1,0,0,0,0,1,0,0
195,Point,NACE34,11/28/2011,Kenilworth South Salex Pond 3,38.904274,-76.956629,<Null>,<Null>,12.71,<Null>,<Null>,126.9,0,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,"ANACOSTIA PARK, SECTION G",Salicks Pond Willow 3,Ql,Ql;5,Lowland Deps,Quaternary,gravel,sand,.15,10.8,.28,4.3,3.99,64.2,3.4,5.3,22.5,.7,2.1,0,0,0,18.3,3.9,12.927,28.60512,4.24632,96.57793,2580.329359,4846,264.803388,15,956.613298,274,371.845497,157.375276,490,111.521202,NatParkBorders,5015.616268,79031115.258525,.029214,2023397.300926,25633.367362,2.037434,5E-006,0,0,12,0,0,0,0,0,1,3.05006426119659,1.56806523549541,-.619630413993773,-.746985696453767,.185779951440217,-1.69733539223671E-007,1,0,0,0,0,1,0,0
196,Point,NACE30,11/21/2011,T25-2,38.90476,-76.955812,<Null>,<Null>,17.38,0.4265,<Null>,147.3,0.76,7.56,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,"ANACOSTIA PARK, SECTION G",Kenilworth South Salicks Pond 1,Water,water;0,MDwater;0,Holocene,water, ,.15,10.8,.28,4.3,3.99,64.2,3.4,5.3,22.5,.7,2.1,0,0,0,12.8,.6,11.869,2.069283,6.412803,51.590612,2657.791863,4764,175.891083,29,1010.893162,274,275.706819,88.560471,490,78.607374,NatParkBorders,5015.616268,79031115.258525,.029214,2023397.300926,25633.367362,2.037434,5E-006,0,0,12,0,0,0,1,0,0,3.05006426119659,1.56806523549541,-.619630413993773,-.746985696453767,.185779951440217,-1.69733539223671E-007,0,0,1,1,0,0,0,0
197,Point,NACE35,11/28/2011,Kenilworth South Drainage Pond 1,38.905287,-76.95624,<Null>,<Null>,11.82,0.2918,<Null>,163.1,0.68,7.07,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,"ANACOSTIA PARK, SECTION G",Kenilworth South Drainage Pond 1,Water,water;0,MDwater;0,Holocene,water, ,.15,10.8,.28,4.3,3.99,64.2,3.4,5.3,22.5,.7,2.1,0,0,0,18.3,3.9,5.032, ,<Null>,51.590612,2692.976069,4764,161.888294,29,1001.213934,274,280.317425,118.852004,490,29.612726,NatParkBorders,5015.616268,79031115.258525,.029214,2023397.300926,25633.367362,2.037434,5E-006,0,0,12,0,0,0,1,0,0,3.05006426119659,1.56806523549541,-.619630413993773,-.746985696453767,.185779951440217,-1.69733539223671E-007,0,0,1,1,0,0,0,0
198,Point,NACE36,1/3/2012,T26-4; pond near goal post,38.909262,-76.95215,<Null>,<Null>,3.7,0.1902,<Null>,107.3,5,7.24,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,"ANACOSTIA PARK, SECTION G",Possible vernal pool in front of goal post,Ql,Ql;5,Lowland Deps,Quaternary,gravel,sand,.15,10.8,.28,4.3,3.99,64.2,3.4,5.3,22.5,.7,2.1,0,0,0,15.6,1.1,7.36,2.385885,3.958334,111.591217,3126.623684,4764,24.24888,29,433.934319,108,155.728429,24.248781,490,96.617195,NatParkBorders,5015.616268,79031115.258525,.029214,2023397.300926,25633.367362,2.037434,5E-006,0,0,12,0,0,0,0,0,1,3.05006426119659,1.56806523549541,-.619630413993773,-.746985696453767,.185779951440217,-1.69733539223671E-007,1,0,0,0,0,1,0,0
199,Point,NACE42,1/24/2012,T27-4; Vernal pool near trib,38.909586,-76.942342,<Null>,<Null>,13.32,<Null>,<Null>,111.3,0,8.84,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,Annelidae,"ANACOSTIA PARK, SECTION G","Anacostia NE Road vernal pool ""tributary""/KEAQ_vernal_pool_near_trib",Ql,Ql;5,Lowland Deps,Quaternary,gravel,sand,.09,9.4,.2,.9,10.04,66.2,1.7,3.2,26.8,.2,3.7,0,0,0,0,-2.2,1.452,5.351291,3.112373,587.951994,3115.737251,4872,28.317027,55,283.030209,498,87.132655,24.808639,460,22.652262,NatParkBorders,1176.151384,4345862.22009,.123945,474378.271765,5497.316872,2.037434,6E-006,0,0,3,0,0,0,0,0,1,-.175943366293729,-1.20307465626139,-11.1780166156912,5.66488797387135,-6.81817240937868,-4.71804014523514E-007,1,0,0,0,0,1,0,0
200,Point,NACE41,1/20/2012,KEAQ_ballfield pond complex2,38.909783,-76.949076,<Null>,<Null>,5.45,0.237,<Null>,141.3,4.37,7.72,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,"ANACOSTIA PARK, SECTION G",KEAQ Pool Area / complex/ KEAQ_ballfield_Pond_complex2,Ql,Ql;5,Lowland Deps,Quaternary,gravel,sand,.15,10.8,.28,4.3,3.99,64.2,3.4,5.3,22.5,.7,2.1,0,0,0,5,-6.7,9.51,3.995583,6.412803,81.965634,3152.097248,4764,159.252012,29,230.737863,108,256.56385,19.517393,490,66.279272,NatParkBorders,5015.616268,79031115.258525,.029214,2023397.300926,25633.367362,2.037434,5E-006,0,0,12,0,0,0,0,0,1,3.05006426119659,1.56806523549541,-.619630413993773,-.746985696453767,.185779951440217,-1.69733539223671E-007,1,0,0,0,0,1,0,0
201,Point,NACE40,1/20/2012,KEAQ_ballfield pond complex,38.910068,-76.950104,<Null>,<Null>,4.39,0.09411,<Null>,122,10.21,7.45,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,"ANACOSTIA PARK, SECTION G",Kenilworth Pool area/KEAQ_ballfield_Pond_complex,Ql,Ql;5,Lowland Deps,Quaternary,gravel,sand,.15,10.8,.28,4.3,3.99,64.2,3.4,5.3,22.5,.7,2.1,0,0,0,5,-6.7,10.017,1.304339,6.412803,81.965634,3182.540631,4764,140.293829,29,247.214685,108,231.814043,16.475136,490,105.905549,NatParkBorders,5015.616268,79031115.258525,.029214,2023397.300926,25633.367362,2.037434,5E-006,0,0,12,0,0,0,0,0,1,3.05006426119659,1.56806523549541,-.619630413993773,-.746985696453767,.185779951440217,-1.69733539223671E-007,1,0,0,0,0,1,0,0
202,Point,NACE37,1/20/2012,T26-2 Pond 2,38.910327,-76.952481,<Null>,<Null>,8.83,0.2223,<Null>,123.7,4.03,8.17,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,"ANACOSTIA PARK, SECTION G",Ballfield pond 2,Water,water;0,MDwater;0,Holocene,water, ,.15,10.8,.28,4.3,3.99,64.2,3.4,5.3,22.5,.7,2.1,0,0,0,5,-6.7,7.832,4.31103,4.24632,111.591217,3238.143066,4764,135.578825,29,393.300815,108,262.457865,18.192291,490,151.007342,NatParkBorders,5015.616268,79031115.258525,.029214,2023397.300926,25633.367362,2.037434,5E-006,0,0,12,0,0,0,1,0,0,3.05006426119659,1.56806523549541,-.619630413993773,-.746985696453767,.185779951440217,-1.69733539223671E-007,0,0,1,1,0,0,0,0
203,Point,NACE39,1/20/2012,T26-2 Ballfield Pond 4,38.911141,-76.950771,<Null>,<Null>,5.8,0.3509,<Null>,86.2,0.82,7.31,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,"ANACOSTIA PARK, SECTION G",Ballfield pond 4,Water,water;0,MDwater;0,Holocene,water, ,.15,10.8,.28,4.3,3.99,64.2,3.4,5.3,22.5,.7,2.1,0,0,0,5,-6.7,8.124,5.302675,4.24632,63.523337,3298.365338,4764,227.308432,29,221.305941,108,324.035765,54.886624,490,65.021105,NatParkBorders,1176.151384,4345862.22009,.123945,474378.271765,5497.316872,2.037434,6E-006,0,0,3,0,0,0,1,0,0,3.05006426119659,1.56806523549541,-.619630413993773,-.746985696453767,.185779951440217,-1.69733539223671E-007,0,0,1,1,0,0,0,0
204,Point,NACE38,1/20/2012,T26-2 Ballfield Pond 3,38.911038,-76.951446,<Null>,<Null>,5.09,0.2079,<Null>,131.6,5.19,7.18,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,"ANACOSTIA PARK, SECTION G",Ballfield pond 3,Water,water;0,MDwater;0,Holocene,water, ,.15,10.8,.28,4.3,3.99,64.2,3.4,5.3,22.5,.7,2.1,0,0,0,5,-6.7,8.15,0,3.610013,63.523337,3308.752574,4764,219.013559,29,280.03023,108,324.301964,38.527775,490,109.447003,NatParkBorders,1176.151384,4345862.22009,.123945,474378.271765,5497.316872,2.037434,6E-006,0,0,3,0,0,0,1,0,0,3.05006426119659,1.56806523549541,-.619630413993773,-.746985696453767,.185779951440217,-1.69733539223671E-007,0,0,1,1,0,0,0,0
205,Point,NACE44,1/31/2012,T26-1/Seep 1b west of Kennilworth,38.91606,-76.952222,<Null>,<Null>,11.99,0.5107,<Null>,87.4,0.07,8.89,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,"Larva (nematoda), worms, insect lavae, copepods","ANACOSTIA PARK, SECTION G",Seep 1b West of Kenilworth,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.15,10.8,.28,4.3,3.99,64.2,3.4,5.3,22.5,.7,2.1,0,0,0,8.9,-.6,7.259,1.015044,6.412803,102.761839,3867.9722,4971,174.374751,9,244.661985,184,206.429587,174.374748,505,24.370413,NatParkBorders,5015.616268,79031115.258525,.029214,2023397.300926,25633.367362,2.037434,5E-006,0,0,12,0,0,0,0,1,0,3.05006426119659,1.56806523549541,-.619630413993773,-.746985696453767,.185779951440217,-1.69733539223671E-007,1,0,0,0,0,1,0,0
206,Point,NACE45,1/31/2012,T26-1/Vernal Pool 2 W of Kennilworth,38.916899,-76.95284,<Null>,<Null>,11.38,0.2592,<Null>,91.4,2.4,8.72,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,"ANACOSTIA PARK, SECTION G",Vernal pool 2 West of Kenilworth (maybe not on NPS property),Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.15,10.8,.28,4.3,3.99,64.2,3.4,5.3,22.5,.7,2.1,0,0,0,8.9,-.6,9.1,13.83208,6.412803,71.071614,3963.783559,4971,87.437493,9,347.304213,185,119.984683,87.437574,512,7.750753,NatParkBorders,5015.616268,79031115.258525,.029214,2023397.300926,25633.367362,2.037434,5E-006,0,0,12,0,0,0,0,1,0,3.05006426119659,1.56806523549541,-.619630413993773,-.746985696453767,.185779951440217,-1.69733539223671E-007,1,0,0,0,0,1,0,0
207,Point,NACE43,1/31/2012,T26-1/Vernal Pool W of KEAQ,38.917182,-76.952188,<Null>,<Null>,11.99,0.4452,<Null>,100.4,0.24,8.53,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,"ANACOSTIA PARK, SECTION G",Vernal pool West of Kenilworth,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.15,10.8,.28,4.3,3.99,64.2,3.4,5.3,22.5,.7,2.1,0,0,0,8.9,-.6,8.13,5.295465,4.24632,71.071614,4001.67108,4971,39.210665,9,364.691564,184,71.829062,39.21066,521,3.85614,NatParkBorders,5015.616268,79031115.258525,.029214,2023397.300926,25633.367362,2.037434,5E-006,0,0,12,0,0,0,0,1,0,3.05006426119659,1.56806523549541,-.619630413993773,-.746985696453767,.185779951440217,-1.69733539223671E-007,1,0,0,0,0,1,0,0
